3.13308710342e-10,0.321253440654,-0.642506881308,0.321253440654,3.13308710342e-10
3.16149739634e-10,0.347245150429,-0.694490300858,0.347245150429,3.16149739634e-10
3.19042764338e-10,0.371490903274,-0.742981806548,0.371490903274,3.19042764338e-10
3.21989225035e-10,0.394313356003,-0.788626712006,0.394313356003,3.21989225035e-10
3.24990616022e-10,0.415947295401,-0.831894590802,0.415947295401,3.24990616022e-10
3.28048487833e-10,0.436569866576,-0.873139733152,0.436569866576,3.28048487833e-10
3.31164449913e-10,0.456318619175,-0.912637238351,0.456318619175,3.31164449913e-10
3.34340173445e-10,0.475302882586,-0.950605765172,0.475302882586,3.34340173445e-10
3.37577394334e-10,0.493611256929,-0.987222513858,0.493611256929,3.37577394334e-10
3.40877916375e-10,0.511316727246,-1.02263345449,0.511316727246,3.40877916375e-10
3.44243614602e-10,0.528480262195,-1.05696052439,0.528480262195,3.44243614602e-10
3.4767643884e-10,0.545153412356,-1.09030682471,0.545153412356,3.4767643884e-10
3.51178417474e-10,0.561380228345,-1.12276045669,0.561380228345,3.51178417474e-10
3.54751661445e-10,0.577198704416,-1.15439740883,0.577198704416,3.54751661445e-10
3.58398368491e-10,0.592641883565,-1.18528376713,0.592641883565,3.58398368491e-10
3.62120827657e-10,0.607738716342,-1.21547743268,0.607738716342,3.62120827657e-10
3.65921424085e-10,0.622514737296,-1.24502947459,0.622514737296,3.65921424085e-10
3.69802644112e-10,0.636992604239,-1.27398520848,0.636992604239,3.69802644112e-10
3.73767080691e-10,0.651192532872,-1.30238506574,0.651192532872,3.73767080691e-10
3.77817439173e-10,0.665132650558,-1.33026530112,0.665132650558,3.77817439173e-10
3.81956543458e-10,0.678829286883,-1.35765857377,0.678829286883,3.81956543458e-10
3.86187342566e-10,0.692297214292,-1.38459442858,0.692297214292,3.86187342566e-10
3.90512917639e-10,0.705549848897,-1.41109969779,0.705549848897,3.90512917639e-10
3.9493648943e-10,0.718599419212,-1.43719883842,0.718599419212,3.9493648943e-10
3.99461426293e-10,0.731457108876,-1.46291421775,0.731457108876,3.99461426293e-10
4.04091252745e-10,0.744133178095,-1.48826635619,0.744133178095,4.04091252745e-10
4.08829658617e-10,0.756637067556,-1.51327413511,0.756637067556,4.08829658617e-10
4.13680508861e-10,0.768977487809,-1.53795497562,0.768977487809,4.13680508861e-10
4.18647854069e-10,0.781162496521,-1.56232499304,0.781162496521,4.18647854069e-10
4.23735941746e-10,0.793199565566,-1.58639913113,0.793199565566,4.23735941746e-10
4.28949228431e-10,0.805095639524,-1.61019127905,0.805095639524,4.28949228431e-10
4.34292392711e-10,0.816857186907,-1.63371437381,0.816857186907,4.34292392711e-10
4.39770349229e-10,0.828490245181,-1.65698049036,0.828490245181,4.39770349229e-10
